protocol,service,flag,result
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,finger,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,S2,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,S2,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,RSTR,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,RSTR,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,http,SF,dos
tcp,imap4,SF,r2l
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,ftp_data,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,finger,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,ftp_data,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,http,SF,normal
tcp,smtp,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
icmp,eco_i,SF,normal
udp,ntp_u,SF,normal
udp,ntp_u,SF,normal
udp,ntp_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,ntp_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
icmp,ecr_i,SF,normal
icmp,ecr_i,SF,normal
icmp,ecr_i,SF,normal
icmp,ecr_i,SF,normal
icmp,ecr_i,SF,normal
icmp,ecr_i,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,pop_3,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
udp,domain_u,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,telnet,SF,normal
tcp,smtp,SF,normal
udp,domain_u,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
tcp,finger,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,auth,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,auth,SF,normal
tcp,pop_3,SF,normal
tcp,ftp_data,SF,r2l
tcp,ftp_data,SF,r2l
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,finger,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
tcp,ftp_data,SF,normal
tcp,auth,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,auth,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
udp,domain_u,SF,normal
udp,domain_u,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
udp,domain_u,SF,normal
tcp,ftp_data,SF,normal
tcp,ftp_data,SF,normal
tcp,smtp,SF,normal
tcp,smtp,SF,normal
tcp,ftp,SF,normal
tcp,ftp,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,SF,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
tcp,http,REJ,normal
